Rxn	Genes
R07620_2	[['YAL023C'], ['YDL095W'], ['YDL093W'], ['YDR307W'], ['YGR199W'], ['YJR143C'], ['YOR321W'], ['YAL023C'], ['YDL093W'], ['YDL095W'], ['YDR307W'], ['YGR199W'], ['YJR143C'], ['YOR321W']]
R07620_3	[['YAL023C'], ['YDL095W'], ['YDL093W'], ['YDR307W'], ['YGR199W'], ['YJR143C'], ['YOR321W'], ['YAL023C'], ['YDL093W'], ['YDL095W'], ['YDR307W'], ['YGR199W'], ['YJR143C'], ['YOR321W']]
R03596_1	[['YDR353W'], ['YDR353W'], ['YDR353W']]
R03596_2	[['YDR353W'], ['YDR353W'], ['YDR353W']]
R03596_3	[['YDR353W'], ['YHR106W'], ['YDR353W'], ['YDR353W'], ['YHR106W'], ['YHR106W']]
R03098_1	[['YBR115C'], ['YBR115C']]
R05068_1	[['YLR355C'], ['YLR355C'], ['YLR355C']]
R05068_2	[['YLR355C'], ['YLR355C'], ['YLR355C']]
R00025_1	[['YJR149W'], ['YJR149W']]
R01481	[['YCR105W'], ['YMR318C'], ['YCR105W'], ['YCR105W'], ['YMR318C'], ['YMR318C']]
R07026_1	[['YIR038C'], ['YIR038C']]
R07026_2	[['YIR038C'], ['YIR038C']]
R07026_3	[['YIR038C'], ['YIR038C']]
R07026_4	[['YNL229C'], ['YNL229C']]
R07026_5	[['YIR038C'], ['YIR038C']]
R07026_6	[['YIR038C'], ['YIR038C']]
R07026_7	[['YIR038C'], ['YIR038C']]
R02093_1	[['YKL067W'], ['YKL067W']]
R02093_2	[['YKL067W'], ['YKL067W']]
R02093_3	[['YKL067W'], ['YKL067W']]
R12173_1	[['YGL055W'], ['YGL055W']]
R12173_2	[['YGL055W'], ['YGL055W']]
R07083_1	[['YIR038C'], ['YIR038C']]
R07083_2	[['YIR038C'], ['YIR038C']]
R07083_3	[['YIR038C'], ['YIR038C']]
R07083_4	[['YNL229C'], ['YNL229C']]
R07083_5	[['YIR038C'], ['YIR038C']]
R07083_6	[['YIR038C'], ['YIR038C']]
R07083_7	[['YIR038C'], ['YIR038C']]
R02135_1	[['YDR481C'], ['YDR481C']]
R02135_2	[['YPR073C'], ['YPR073C']]
R02135_3	[['YAR071W'], ['YBR092C'], ['YBR093C'], ['YDR481C'], ['YHR215W'], ['YPR073C'], ['YDR481C'], ['YBR092C'], ['YPR073C'], ['YAR071W'], ['YBR093C'], ['YHR215W']]
R02135_4	[['YAR071W'], ['YBR092C'], ['YBR093C'], ['YDL024C'], ['YHR215W'], ['YBR092C'], ['YDL024C'], ['YAR071W'], ['YBR093C'], ['YHR215W']]
R02135_5	[['YBR092C'], ['YBR092C']]
R02135_6	[['YDR481C'], ['YDR481C']]
R00847_1	[['YHL032C'], ['YHL032C']]
R00847_2	[['YHL032C'], ['YHL032C']]
R00342_1	[['YDL078C'], ['YDL078C'], ['YDL078C']]
R00342_2	[['YOL126C'], ['YOL126C'], ['YOL126C']]
R00342_3	[['YDL078C'], ['YKL085W'], ['YOL126C'], ['YKL029C'], ['YKL029C'], ['YDL078C'], ['YDL078C'], ['YKL085W'], ['YKL085W'], ['YOL126C'], ['YOL126C']]
R00342_4	[['YDL078C'], ['YKL085W'], ['YOL126C'], ['YKL029C'], ['YKL029C'], ['YDL078C'], ['YDL078C'], ['YKL085W'], ['YKL085W'], ['YOL126C'], ['YOL126C']]
R01887	[['YIL164C'], ['YIL164C']]
R00754_1	[['YBR145W'], ['YOL086C'], ['YBR145W'], ['YBR145W'], ['YOL086C'], ['YOL086C']]
R00754_2	[['YOL086C'], ['YOL086C'], ['YOL086C']]
R00754_3	[['YBR145W'], ['YDL168W'], ['YGL256W'], ['YMR083W'], ['YMR303C'], ['YOL086C'], ['YBR145W'], ['YBR145W'], ['YOL086C'], ['YOL086C'], ['YMR303C'], ['YMR303C'], ['YMR083W'], ['YMR083W'], ['YDL168W'], ['YDL168W'], ['YGL256W'], ['YGL256W']]
R00754_4	[['YDL168W'], ['YGL256W'], ['YMR083W'], ['YMR083W'], ['YMR083W'], ['YDL168W'], ['YDL168W'], ['YGL256W'], ['YGL256W']]
R05980_1	[['YBR229C'], ['YBR229C']]
R05980_2	[['YBR229C'], ['YBR229C']]
R05980_3	[['YBR229C'], ['YBR229C']]
R07093_1	[['YIR038C'], ['YIR038C']]
R07093_2	[['YIR038C'], ['YIR038C']]
R07093_3	[['YIR038C'], ['YIR038C']]
R07093_4	[['YNL229C'], ['YNL229C']]
R07093_5	[['YIR038C'], ['YIR038C']]
R07093_6	[['YIR038C'], ['YIR038C']]
R07093_7	[['YIR038C'], ['YIR038C']]
R07379_1	[['YKR089C'], ['YOR081C'], ['YKR089C'], ['YOR081C']]
R09380_1	[['YBL011W'], ['YKR067W'], ['YBL011W'], ['YKR067W']]
R09380_2	[['YBL011W'], ['YKR067W'], ['YBL011W'], ['YKR067W']]
R09380_3	[['YKR067W'], ['YKR067W']]
R09380_4	[['YKR067W'], ['YKR067W']]
R00335_1	[['YBR179C'], ['YLL001W'], ['YLR289W']]
R00335_2	[['YER005W'], ['YER005W'], ['YGR152C'], ['YLL001W'], ['YNL098C'], ['YOR101W']]
R00335_3	[['YLL001W']]
R00335_4	[['YNL098C'], ['YPL218W']]
R00335_5	[['YLR289W'], ['YNL098C'], ['YOR101W']]
R00335_6	[['YER005W'], ['YER005W'], ['YPL218W']]
R00335_7	[['YER005W'], ['YER005W'], ['YAL035W'], ['YER025W'], ['YGR152C'], ['YLL001W'], ['YNL163C'], ['YOR101W'], ['YPL218W'], ['YPR088C']]
R00335_8	[['YGR152C'], ['YNL098C'], ['YOR101W']]
R00335_9	[['YGR152C'], ['YPR088C']]
R00335_10	[['YGR152C']]
R00335_11	[['YAL035W'], ['YBR179C'], ['YLL001W'], ['YLR289W'], ['YNL098C'], ['YPL218W']]
R06516_1	[['YDR294C'], ['YDR294C']]
R06516_2	[['YDR294C'], ['YDR294C']]
R06516_3	[['YDR294C'], ['YDR294C']]
R06516_4	[['YDR294C'], ['YDR294C']]
R02952_1	[['YDR539W']]
R02952_2	[['YDR538W'], ['YDR538W']]
R07023_1	[['YIR038C'], ['YIR038C']]
R07023_2	[['YIR038C'], ['YIR038C']]
R07023_3	[['YIR038C'], ['YIR038C']]
R07023_4	[['YNL229C'], ['YNL229C']]
R07023_5	[['YIR038C'], ['YIR038C']]
R07023_6	[['YIR038C'], ['YIR038C']]
R07023_7	[['YIR038C'], ['YIR038C']]
R00514_1	[['YER005W'], ['YER005W']]
R00514_2	[['YER005W'], ['YER005W']]
R00514_3	[['YER005W'], ['YER005W']]
R03004_1	[['YGL067W'], ['YGL067W']]
R03004_2	[['YGL067W'], ['YGL067W']]
R01274_1	[['YJR019C'], ['YJR019C']]
R01274_2	[['YOR377W']]
R01274_3	[['YOR377W']]
R01274_4	[['YJR019C'], ['YJR019C']]
R01274_5	[['YOR377W']]
R01274_6	[['YJR019C'], ['YJR019C']]
R01708_1	[['YPR127W'], ['YPR127W'], ['YPR127W']]
R01708_2	[['YPR127W'], ['YPR127W'], ['YPR127W']]
R03522_1	[['YIR038C'], ['YIR038C']]
R03522_2	[['YIR038C'], ['YIR038C']]
R03522_3	[['YGR154C']]
R03522_4	[['YIR038C'], ['YIR038C']]
R03522_5	[['YCL035C'], ['YDR513W']]
R03522_6	[['YNL229C'], ['YLL060C'], ['YNL229C'], ['YCL035C'], ['YDR513W'], ['YGR154C'], ['YKR076W'], ['YMR251W']]
R03522_7	[['YIR038C'], ['YIR038C']]
R03522_8	[['YIR038C'], ['YIR038C']]
R03522_9	[['YIR038C'], ['YIR038C'], ['YLL060C'], ['YDR513W']]
R04959_1	[['YKL182W'], ['YKL182W'], ['YKL182W']]
R04959_2	[['YKL182W'], ['YKL182W'], ['YKL182W'], ['YPL231W'], ['YPL231W']]
R04959_3	[['YBR026C'], ['YKL182W'], ['YBR026C'], ['YBR026C'], ['YKL182W'], ['YKL182W'], ['YPL231W'], ['YPL231W']]
R10504_1	[['YAL061W'], ['YAL061W'], ['YAL061W']]
R10504_2	[['YAL061W'], ['YAL060W'], ['YAL060W'], ['YAL060W'], ['YAL061W'], ['YAL061W']]
R00650_1	[['YPL273W'], ['YPL273W']]
R00650_2	[['YLL062C'], ['YPL273W'], ['YLL062C'], ['YPL273W']]
R05976_1	[['YDL232W'], ['YEL002C'], ['YGL226C-A'], ['YGL022W'], ['YJL002C'], ['YML019W'], ['YMR149W'], ['YOR085W'], ['YOR103C'], ['YDL232W'], ['YGL022W'], ['YJL002C'], ['YMR149W'], ['YOR103C'], ['YML019W'], ['YOR085W'], ['YEL002C'], ['YGL226C-A']]
R05976_2	[['YDL232W'], ['YEL002C'], ['YGL226C-A'], ['YGL022W'], ['YJL002C'], ['YML019W'], ['YMR149W'], ['YOR085W'], ['YOR103C'], ['YDL232W'], ['YGL022W'], ['YJL002C'], ['YMR149W'], ['YOR103C'], ['YML019W'], ['YOR085W'], ['YEL002C'], ['YGL226C-A']]
R05976_3	[['YEL002C'], ['YEL002C']]
R05976_4	[['YEL002C'], ['YGL022W'], ['YJL002C'], ['YML019W'], ['YOR085W'], ['YOR103C'], ['YGL022W'], ['YJL002C'], ['YOR103C'], ['YML019W'], ['YOR085W'], ['YEL002C']]
R05976_5	[['YDL232W'], ['YDL232W']]
R03469_1	[['YDR208W'], ['YDR208W']]
R03469_2	[['YDR208W'], ['YDR208W']]
R07494_1	[['YGL001C'], ['YGL001C'], ['YGL001C']]
R07494_2	[['YGL001C'], ['YGL001C'], ['YGL001C']]
R03158_1	[['YDR036C'], ['YDR036C']]
R03158_2	[['YDR036C'], ['YDR036C']]
R00174_1	[['YEL029C'], ['YNR027W'], ['YEL029C'], ['YNR027W']]
R00174_2	[['YEL029C'], ['YNR027W'], ['YEL029C'], ['YNR027W']]
R08280_1	[['YIR038C'], ['YIR038C']]
R08280_2	[['YIR038C'], ['YIR038C']]
R08280_3	[['YIR038C'], ['YIR038C']]
R08280_4	[['YNL229C'], ['YNL229C']]
R08280_5	[['YIR038C'], ['YIR038C']]
R08280_6	[['YIR038C'], ['YIR038C']]
R08280_7	[['YIR038C'], ['YIR038C']]
R01268_1	[['YGL037C'], ['YGL037C']]
R01268_2	[['YGL037C'], ['YGL037C']]
R01268_3	[['YGL037C'], ['YGL037C']]
R05917_1	[['YMR281W'], ['YMR281W']]
R05917_2	[['YMR281W'], ['YMR281W']]
R05917_3	[['YMR281W'], ['YMR281W']]
R05917_4	[['YMR281W'], ['YMR281W']]
R05000_1	[['YNR041C'], ['YNR041C']]
R05000_2	[['YNR041C'], ['YNR041C']]
R00714_1	[['YBR006W'], ['YBR006W'], ['YBR006W']]
R01818_1	[['YFL045C'], ['YFL045C']]
R04559_1	[['YLR359W'], ['YLR359W']]
R04558_1	[['YBR248C'], ['YBR248C']]
R05919_1	[['YCL052C'], ['YJR013W'], ['YCL052C']]
R05919_2	[['YCL052C'], ['YJR013W'], ['YCL052C']]
R05919_3	[['YCL052C'], ['YJR013W'], ['YCL052C']]
R05919_4	[['YCL052C'], ['YJR013W'], ['YCL052C']]
R02111_1	[['YPR160W'], ['YPR184W'], ['YPR160W'], ['YPR184W']]
R02111_2	[['YPR184W'], ['YPR184W']]
R01676_1	[['YDL238C'], ['YDL238C']]
R01132_1	[['YDR399W'], ['YDR399W']]
R01132_2	[['YDR399W'], ['YDR399W']]
R04452_1	[['YOR269W'], ['YOR269W']]
R04452_2	[['YOR269W'], ['YOR269W']]
R01513_1	[['YER081W'], ['YIL074C'], ['YER081W'], ['YER081W'], ['YIL074C'], ['YIL074C']]
R01158_1	[['YCL030C'], ['YCL030C'], ['YCL030C']]
R01724_1	[['YOR209C'], ['YOR209C']]
R01724_2	[['YOR209C'], ['YOR209C']]
R01663_1	[['YHR144C'], ['YHR144C']]
R01278_1	[['YBR026C'], ['YBR026C'], ['YBR026C']]
R07486_1	[['YLR056W'], ['YLR056W']]
R07486_2	[['YLR056W'], ['YLR056W']]
R07486_3	[['YLR056W'], ['YLR056W']]
R07486_4	[['YLR056W'], ['YLR056W']]
R03424_1	[['YJR073C'], ['YJR073C']]
R03424_2	[['YJR073C'], ['YJR073C']]
R03424_3	[['YJR073C'], ['YJR073C']]
R03424_4	[['YJR073C'], ['YJR073C']]
R03424_5	[['YJR073C'], ['YJR073C']]
R03424_6	[['YJR073C'], ['YJR073C']]
R09381_1	[['YLR099C']]
R09381_2	[['YDL052C'], ['YOR175C'], ['YDL052C'], ['YOR175C'], ['YPR139C']]
R09381_3	[['YOR175C'], ['YOR175C'], ['YPR139C']]
R09381_4	[['YDL052C'], ['YDL052C'], ['YKR089C'], ['YOR081C'], ['YPR139C']]
R09381_5	[['YPR139C']]
R09381_6	[['YDL052C'], ['YOR175C'], ['YDL052C'], ['YOR175C'], ['YPR139C']]
R09381_7	[['YLR099C']]
R04448_1	[['YPL214C'], ['YPL214C']]
R01373_1	[['YNL316C'], ['YNL316C']]
R00424_1	[['YGR267C'], ['YGR267C']]
R00424_2	[['YGR267C'], ['YGR267C']]
R08193_1	[['YEL058W'], ['YEL058W']]
R08193_2	[['YEL058W'], ['YEL058W']]
R00130_1	[['YDR196C'], ['YDR196C']]
R00130_2	[['YDR196C'], ['YDR196C']]
R00130_3	[['YDR196C'], ['YDR196C']]
R00130_4	[['YDR196C'], ['YDR196C']]
R00130_5	[['YDR196C'], ['YDR196C']]
R03437_1	[['YOR175C'], ['YOR175C']]
R03437_2	[['YOR175C'], ['YOR175C']]
R03437_3	[['YOR175C'], ['YOR175C']]
R00191_1	[['YGL248W'], ['YOR360C'], ['YGL248W'], ['YOR360C']]
R00191_2	[['YGL248W'], ['YOR360C'], ['YGL248W'], ['YOR360C']]
R05969_1	[['YBR243C'], ['YBR243C']]
R05969_2	[['YBR243C'], ['YBR243C']]
R05969_3	[['YBR243C'], ['YBR243C']]
R07859_1	[['YKR089C'], ['YOR081C'], ['YKR089C'], ['YOR081C']]
R04230_1	[['YIL083C'], ['YIL083C']]
R04230_2	[['YIL083C'], ['YIL083C']]
R02003_1	[['YJL167W'], ['YJL167W']]
R02003_2	[['YJL167W'], ['YPL069C'], ['YJL167W'], ['YPL069C']]
R02003_3	[['YPL069C'], ['YPL069C']]
R02326_1	[['YKL067W'], ['YKL067W']]
R02326_2	[['YKL067W'], ['YKL067W']]
R02326_3	[['YKL067W'], ['YKL067W']]
R01648_1	[['YGR019W'], ['YGR019W']]
R01648_2	[['YGR019W'], ['YGR019W']]
R02466_1	[['YMR250W'], ['YMR250W']]
R02260_1	[['YOL151W'], ['YOL151W'], ['YOL151W']]
R02260_2	[['YOL151W'], ['YOL151W'], ['YOL151W']]
R04441_1	[['YJR016C'], ['YJR016C']]
R01001_1	[['YAL012W'], ['YAL012W']]
R01001_2	[['YAL012W'], ['YAL012W']]
R02053_1	[['YKR089C'], ['YOR081C'], ['YKR089C'], ['YOR081C']]
R07899_1	[['YIL160C'], ['YIL160C']]
R07899_2	[['YIL160C'], ['YIL160C']]
R07899_3	[['YIL160C'], ['YIL160C']]
R02097_1	[['YDR020C'], ['YNR012W'], ['YDR020C'], ['YNR012W']]
R02097_2	[['YDR020C'], ['YNR012W'], ['YDR020C'], ['YNR012W']]
R04962_1	[['YKL182W'], ['YKL182W'], ['YKL182W']]
R04962_2	[['YKL182W'], ['YKL182W'], ['YKL182W'], ['YPL231W'], ['YPL231W']]
R04962_3	[['YBR026C'], ['YKL182W'], ['YKL182W'], ['YKL182W'], ['YBR026C'], ['YBR026C'], ['YPL231W'], ['YPL231W']]
R01238_1	[['YDR538W'], ['YDR538W']]
R10686	[['YDL244W'], ['YFL058W'], ['YJR156C'], ['YNL332W'], ['YDL244W'], ['YFL058W'], ['YJR156C'], ['YNL332W']]
R03348_1	[['YFR047C'], ['YFR047C']]
R03348_2	[['YFR047C'], ['YFR047C']]
R00959_1	[['YMR278W'], ['YMR278W']]
R00959_2	[['YKL127W'], ['YMR105C'], ['YMR278W'], ['YKL127W'], ['YMR105C'], ['YMR278W']]
R01187_1	[['YDR287W'], ['YHR046C'], ['YDR287W'], ['YHR046C']]
R01187_2	[['YDR287W'], ['YHR046C'], ['YDR287W'], ['YHR046C']]
R02082_1	[['YLR450W'], ['YML075C'], ['YLR450W'], ['YLR450W'], ['YML075C'], ['YML075C']]
R02082_2	[['YLR450W'], ['YML075C'], ['YLR450W'], ['YLR450W'], ['YML075C'], ['YML075C']]
R02082_3	[['YLR450W'], ['YML075C'], ['YLR450W'], ['YLR450W'], ['YML075C'], ['YML075C']]
R02082_4	[['YLR450W'], ['YML075C'], ['YLR450W'], ['YLR450W'], ['YML075C'], ['YML075C']]
R02082_5	[['YLR450W'], ['YLR450W'], ['YLR450W']]
R02082_6	[['YLR450W'], ['YLR450W'], ['YLR450W']]
R02750_1	[['YCR036W'], ['YCR036W']]
R02750_2	[['YCR036W'], ['YCR036W']]
R03909	[['YDR242W'], ['YDR242W']]
R02017_1	[['YER070W'], ['YGR180C'], ['YJL026W'], ['YER070W'], ['YGR180C'], ['YJL026W']]
R02017_2	[['YER070W'], ['YGR180C'], ['YIL066C'], ['YJL026W'], ['YER070W'], ['YIL066C'], ['YGR180C'], ['YJL026W']]
R02017_3	[['YIL066C'], ['YIL066C']]
R07064_1	[['YKR089C'], ['YOR081C'], ['YKR089C'], ['YOR081C']]
R02100_1	[['YBR252W'], ['YJR069C'], ['YBR252W']]
R02100_2	[['YBR252W'], ['YJR069C'], ['YBR252W']]
R01699_1	[['YBR221C'], ['YER178W'], ['YER178W'], ['YBR221C']]
R01699_2	[['YBR221C'], ['YER178W'], ['YER178W'], ['YBR221C']]
R00187_1	[['YDR305C'], ['YDR305C']]
R00187_2	[['YDR305C'], ['YDR305C']]
R00187_3	[['YDR305C'], ['YDR305C']]
R01687_1	[['YLR299W'], ['YLR299W']]
R01687_2	[['YLR299W'], ['YLR299W']]
R01687_3	[['YLR299W'], ['YLR299W']]
R01231_1	[['YMR217W'], ['YMR217W']]
R01251_1	[['YER023W'], ['YER023W'], ['YER023W']]
R11895_1	[['YKL067W'], ['YKL067W']]
R11895_2	[['YKL067W'], ['YKL067W']]
R11895_3	[['YKL067W'], ['YKL067W']]
R03778_1	[['YIL160C'], ['YIL160C']]
R03778_2	[['YIL160C'], ['YIL160C']]
R03778_3	[['YIL160C'], ['YIL160C']]
R04178_1	[['YER014W'], ['YER014W']]
R04178_2	[['YER014W'], ['YER014W']]
R00742_1	[['YNR016C'], ['YNR016C']]
R00742_2	[['YMR207C'], ['YNR016C'], ['YMR207C'], ['YNR016C']]
R00742_3	[['YMR207C'], ['YNR016C'], ['YMR207C'], ['YNR016C']]
R10633_1	[['YDL042C'], ['YDR191W'], ['YOL068C'], ['YOR025W'], ['YPL015C'], ['YDL042C'], ['YDL042C'], ['YDR191W'], ['YDR191W'], ['YOL068C'], ['YOL068C'], ['YOR025W'], ['YOR025W'], ['YPL015C'], ['YPL015C']]
R10633_2	[['YDL042C'], ['YDR191W'], ['YOR025W'], ['YPL015C'], ['YDL042C'], ['YDL042C'], ['YDR191W'], ['YDR191W'], ['YOR025W'], ['YOR025W'], ['YPL015C'], ['YPL015C']]
R10633_3	[['YDR191W'], ['YDR191W'], ['YDR191W']]
R07953_1	[['YIL160C'], ['YIL160C']]
R07953_2	[['YIL160C'], ['YIL160C']]
R07953_3	[['YIL160C'], ['YIL160C']]
R02872_1	[['YHR190W'], ['YHR190W'], ['YHR190W']]
R02872_2	[['YHR190W'], ['YHR190W'], ['YHR190W']]
R02872_3	[['YHR190W'], ['YHR190W'], ['YHR190W']]
R02872_4	[['YHR190W'], ['YHR190W'], ['YHR190W']]
R02872_5	[['YHR190W'], ['YHR190W'], ['YHR190W']]
R00259_1	[['YJL071W'], ['YMR062C'], ['YMR062C'], ['YJL071W']]
R00778	[['YFL061W'], ['YNL335W'], ['YFL061W'], ['YNL335W']]
R00530_1	[['YCL050C'], ['YDR530C'], ['YCL050C'], ['YDR530C']]
R00530_2	[['YCL050C'], ['YDR530C'], ['YCL050C'], ['YDR530C']]
R01926_1	[['YLR260W'], ['YOR171C'], ['YLR260W'], ['YOR171C']]
R01926_2	[['YOR171C'], ['YOR171C']]
R01926_3	[['YLR260W'], ['YLR260W']]
R01926_4	[['YLR260W'], ['YOR171C'], ['YLR260W'], ['YOR171C']]
R01926_5	[['YLR260W'], ['YOR171C'], ['YLR260W'], ['YOR171C']]
R01926_6	[['YOR171C'], ['YOR171C']]
R01926_7	[['YOR171C'], ['YOR171C']]
R04960_1	[['YKL182W']]
R04960_2	[['YPL231W'], ['YPL231W'], ['YKL182W']]
R04960_3	[['YER061C'], ['YPL231W'], ['YPL231W'], ['YER061C'], ['YKL182W']]
R02472_1	[['YHR063C'], ['YHR063C'], ['YHR063C']]
R02472_2	[['YHR063C'], ['YHR063C'], ['YHR063C']]
R02485_1	[['YLR245C'], ['YLR245C']]
R02485_2	[['YLR245C'], ['YLR245C']]
R07364_1	[['YMR009W'], ['YMR009W']]
R07364_2	[['YMR009W'], ['YMR009W']]
R03362_1	[['YLR240W'], ['YLR240W']]
R03362_2	[['YLR240W'], ['YLR240W']]
R03362_3	[['YLR240W'], ['YLR240W']]
R03362_4	[['YLR240W'], ['YLR240W']]
R03057_1	[['YNL045W'], ['YNL045W']]
R03057_2	[['YNL045W'], ['YNL045W']]
R02855_1	[['YAL061W'], ['YAL061W'], ['YAL061W']]
R02855_2	[['YAL061W'], ['YAL060W'], ['YAL060W'], ['YAL060W'], ['YAL061W'], ['YAL061W']]
R05641_1	[['YGL012W'], ['YGL012W'], ['YGL012W']]
R05641_2	[['YGL012W'], ['YGL012W'], ['YGL012W']]
R05641_3	[['YGL012W'], ['YGL012W'], ['YGL012W']]
R08240_1	[['YLR432W'], ['YLR432W'], ['YLR432W']]
R08240_2	[['YHR216W'], ['YLR432W'], ['YML056C'], ['YHR216W'], ['YHR216W'], ['YLR432W'], ['YLR432W'], ['YML056C'], ['YML056C']]
R01819_1	[['YER003C'], ['YER003C']]
R01819_2	[['YER003C'], ['YER003C']]
R00936_1	[['YOR236W'], ['YOR236W'], ['YOR236W']]
R00936_2	[['YOR236W'], ['YOR236W'], ['YOR236W']]
R03194_1	[['YKR069W'], ['YKR069W']]
R09099_1	[['YLR058C'], ['YLR058C']]
R09099_2	[['YBR263W'], ['YLR058C'], ['YBR263W'], ['YLR058C']]
R09099_3	[['YBR263W'], ['YBR263W']]
R04535_1	[['YKL182W'], ['YKL182W']]
R04535_2	[['YKL182W'], ['YKL182W'], ['YPL231W']]
R04535_3	[['YKL182W'], ['YKL182W'], ['YHR067W'], ['YPL231W']]
R09372_1	[['YDR353W'], ['YDR353W'], ['YDR353W']]
R09372_2	[['YDR353W'], ['YDR353W'], ['YDR353W']]
R09372_3	[['YDR353W'], ['YHR106W'], ['YDR353W'], ['YDR353W'], ['YHR106W'], ['YHR106W']]
R01080_1	[['YDR400W'], ['YDR400W']]
R01080_2	[['YDR400W'], ['YDR400W']]
R09365_1	[['YER091C'], ['YER091C']]
R09365_2	[['YER091C'], ['YER091C']]
R00369_1	[['YFL030W'], ['YFL030W']]
R00369_2	[['YFL030W'], ['YFL030W']]
R00369_3	[['YFL030W'], ['YFL030W']]
R03238_1	[['YGR240C'], ['YMR205C'], ['YGR240C'], ['YMR205C']]
R03238_2	[['YGR240C'], ['YMR205C'], ['YGR240C'], ['YMR205C']]
R03238_3	[['YGR240C'], ['YMR205C'], ['YGR240C'], ['YMR205C']]
R07937_1	[['YIL160C'], ['YIL160C']]
R07937_2	[['YIL160C'], ['YIL160C']]
R07937_3	[['YIL160C'], ['YIL160C']]
R00185_1	[['YJR105W'], ['YJR105W']]
R00185_2	[['YJR105W'], ['YJR105W']]
R00009_1	[['YDR256C'], ['YGR088W'], ['YDR256C'], ['YGR088W']]
R00009_2	[['YDR256C'], ['YGR088W'], ['YDR256C'], ['YGR088W']]
R00009_3	[['YDR256C'], ['YGR088W'], ['YDR256C'], ['YGR088W']]
R04965_1	[['YKL182W'], ['YKL182W']]
R04965_2	[['YKL182W'], ['YKL182W'], ['YPL231W']]
R04965_3	[['YKL182W'], ['YKL182W'], ['YHR067W'], ['YPL231W']]
R00177_1	[['YDR502C'], ['YLR180W'], ['YDR502C'], ['YLR180W']]
R00078_1	[['YDL120W'], ['YDL120W']]
R00078_2	[['YDL120W'], ['YDL120W']]
R01398_1	[['YJL088W'], ['YJL088W']]
R01398_2	[['YJL088W'], ['YJL088W']]
R01121_1	[['YNR043W'], ['YNR043W']]
R00066	[['YBR256C'], ['YBR256C']]
R02332_1	[['YDR020C'], ['YNR012W'], ['YDR020C'], ['YNR012W']]
R02332_2	[['YDR020C'], ['YNR012W'], ['YDR020C'], ['YNR012W']]
R12405_1	[['YLR100W'], ['YLR100W'], ['YLR100W']]
R12405_2	[['YLR100W'], ['YLR100W'], ['YLR100W']]
R12405_3	[['YLR100W'], ['YLR100W'], ['YLR100W']]
R12405_4	[['YLR100W'], ['YLR100W'], ['YLR100W']]
R00585_1	[['YFL030W'], ['YFL030W']]
R00585_2	[['YFL030W'], ['YFL030W']]
R00585_3	[['YFL030W'], ['YFL030W']]
R01710_1	[['YGR017W'], ['YGR017W']]
R01710_2	[['YBR035C'], ['YBR035C']]
R01710_3	[['YGR017W'], ['YGR017W']]
R01015_1	[['YDR050C'], ['YDR050C']]
R01015_2	[['YDR050C'], ['YDR050C']]
R01015_3	[['YDR050C'], ['YDR050C']]
R01085_1	[['YNL168C'], ['YNL168C']]
R07506_1	[['YMR015C'], ['YMR015C'], ['YMR015C']]
R02237_1	[['YOR241W'], ['YOR241W']]
R02237_2	[['YOR241W'], ['YOR241W']]
R02237_3	[['YKL132C'], ['YMR113W'], ['YOR241W'], ['YOR241W'], ['YKL132C'], ['YMR113W']]
R02237_4	[['YKL132C'], ['YMR113W'], ['YOR241W'], ['YOR241W'], ['YKL132C'], ['YMR113W']]
R08146_1	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R08146_2	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R08146_3	[['YMR110C'], ['YMR169C'], ['YMR170C'], ['YOR374W'], ['YPL061W'], ['YMR110C'], ['YMR110C'], ['YMR169C'], ['YMR169C'], ['YMR170C'], ['YMR170C'], ['YOR374W'], ['YOR374W'], ['YPL061W'], ['YPL061W']]
R08146_4	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R08146_5	[['YER073W'], ['YMR110C'], ['YOR374W'], ['YPL061W'], ['YER073W'], ['YER073W'], ['YMR110C'], ['YMR110C'], ['YOR374W'], ['YOR374W'], ['YPL061W'], ['YPL061W']]
R01933_1	[['YDR148C'], ['YFL018C'], ['YFL018C'], ['YFL018C'], ['YDR148C'], ['YDR148C'], ['YIL125W'], ['YIL125W']]
R01933_2	[['YDR148C'], ['YFL018C'], ['YFL018C'], ['YFL018C'], ['YDR148C'], ['YDR148C'], ['YIL125W'], ['YIL125W']]
R10825_1	[['YCR034W'], ['YJL196C'], ['YLR372W'], ['YCR034W'], ['YJL196C'], ['YLR372W']]
R10825_2	[['YCR034W'], ['YJL196C'], ['YLR372W'], ['YCR034W'], ['YJL196C'], ['YLR372W']]
R00602_1	[['YDR256C'], ['YGR088W'], ['YDR256C'], ['YGR088W']]
R00602_2	[['YDR256C'], ['YGR088W'], ['YDR256C'], ['YGR088W']]
R00602_3	[['YDR256C'], ['YGR088W'], ['YDR256C'], ['YGR088W']]
R01137_1	[['YKL067W'], ['YKL067W']]
R01137_2	[['YKL067W'], ['YKL067W']]
R01137_3	[['YKL067W'], ['YKL067W']]
R03417_1	[['YML059C'], ['YML059C'], ['YMR006C'], ['YMR008C'], ['YOL011W']]
R03417_2	[['YML059C'], ['YML059C']]
R03417_3	[['YML059C'], ['YML059C']]
