MetaCycId	NcbiId	Uniprot	Accessions	Names	Product	Product_types
|G-11964|			['AFUA_2G17990']	['FgaPT1', 'AFUA_2G17990']	['|MONOMER-15593|']	[]
|G-12689|	4808292		['Cthe_0543']	['Cthe_0543', 'celF']	['|MONOMER-16419|']	[]
|YGR155W|	853059		[]	['CYS4']	['|YGR155W-MONOMER|']	['|ENZYME|']
|EG10605|			['b0149', 'ECK0148']	['pbpF', 'ECK0148', 'b0149', 'mrcB', 'ponB']	['|EG10605-MONOMER|']	[]
|G-9920|			[]	['macA']	['|MONOMER-13024|']	['|ENZYME|']
|AT1G55670|			[]	['PsaG']	['|AT1G55670-MONOMER|']	[]
|EG11418|			['b2065', 'ECK2059']	['ECK2059', 'dus', 'b2065', 'paxA', 'dcd']	['|DCTP-DEAM-MONOMER|']	[]
|HS13441|	91703		[]	['ACY3', 'ASPA2']	['|HS13441-MONOMER|']	[]
|G-15369|			[]	['vorD']	['|MONOMER-17656|']	[]
|G-12304|			[]	['XPT1']	['|MONOMER-15994|']	[]
|EG10386|			['b0811', 'ECK0800']	['glnH', 'b0811', 'ECK0800']	['|GLNH-MONOMER|']	[]
|G-9511|			[]	['dsrA']	['|MONOMER-12320|']	['|ENZYME|']
|EG12631|			['b4476', 'ECK3421']	['b3435', 'b3436', 'ECK3421', 'b4476', 'gntU']	['|GNTU-MONOMER|']	[]
|G-11912|	1236296		['RA1259']	['RA1259', 'rhsB', 'rhbB']	['|MONOMER-15539|']	[]
|G-269|			[]	['tsaD']	['|TSADCOTE-MONOMER|']	[]
|G-378|			[]	['fmdC']	['|FMDCMBARK-MONOMER|']	[]
|G-54988|			[]	['yeaX']	['|MONOMER-20100|']	[]
|EG11436|			['b4269', 'ECK4262']	['ahr', 'ECK4262', 'yjgB', 'b4269']	['|EG11436-MONOMER|']	[]
|G-12109|	7265924		[]	['carC']	['|MONOMER-15764|']	[]
|G-15189|	3123705		[]	['pfaA']	['|MONOMER-17414|']	[]
|HS07370|	5723		[]	['PSPH', 'PSP']	['|HS07370-MONOMER|']	[]
|EG10809|			['b1281', 'ECK1276']	['ECK1276', 'pyrF', 'b1281']	['|OROTPDECARB-MONOMER|']	[]
|G-10131|			[]	['ASCT']	['|MONOMER-13300|']	[]
|G-12162|			[]	['mofA']	['|MONOMER-15836|']	[]
|G-43742|	16766577		[]	['msdoB4', 'msdo', 'VAPA_1c41240']	['|MONOMER-19003|']	[]
|AT4G15330|			['AT4G15330']	['AT4G15330', 'CYP705A1']	['|AT4G15330-MONOMER|']	[]
|G-3801|			[]	['SrCHR1']	['|MONOMER-4921|']	['|ENZYME|']
|G-18020|			[]	['act']	['|MONOMER-18547|']	[]
|HP0421|			['HP0421']	['HP0421', 'capJ', 'CHL&alpha;GcT']	['|HP0421-MONOMER|']	[]
|G-10532|			[]	['dhbC']	['|MONOMER-13807|']	['|ENZYME|']
|G-14807|	9963601		['REQ_06530']	['chsE2', 'REQ_06530', 'fadE29']	['|MONOMER-16989|']	[]
|G-10330|			[]	['GAS']	['|MONOMER-13559|']	['|ENZYME|']
|G-11238|			[]	['tftH']	['|MONOMER-14679|']	[]
|EG10221|			['b4381', 'ECK4373']	['deoC', 'ECK4373', 'b4381', 'dra', 'thyR', 'tlr']	['|DEOXYRIBOSE-P-ALD-MONOMER|']	[]
|G-17910|			[]	['pikAIII']	['|MONOMER-18413|']	[]
|G-9611|			[]	['DES6']	['|MONOMER-12524|']	['|ENZYME|']
|G-27173|			[]	['dhpJ']	['|MONOMER-18699|']	[]
|EG10389|			['b0809', 'ECK0798']	['ECK0798', 'b0809', 'glnQ']	['|GLNQ-MONOMER|']	[]
|G-10030|			[]	['GPI1']	['|MONOMER-13185|']	['|ENZYME|']
|EG12393|			['b3063', 'ECK3053']	['ECK3053', 'ygjC', 'ttdT', 'b3063', 'ygjE']	['|YGJE-MONOMER|']	[]
|G-44419|			[]	['bchU']	['|MONOMER-19715|']	[]
|EG11479|			['b3839', 'ECK3832']	['b3839', 'ECK3832', 'tatC', 'yigV', 'yigU', 'mttB']	['|EG11479-MONOMER|']	[]
|G-534|			[]	['bssA']	['|MONOMER-667|']	[]
|G-63003|			[]	['cxmE']	['|MONOMER-20746|']	[]
|HS01140|	11343		[]	['HU-K5', 'MGL', 'MGLL']	['|HS01140-MONOMER|']	[]
|G-15962|			[]	['Os11g08569']	['|MONOMER-17969|']	[]
|BSU37150|			['BSU37150']	['BSU37150', 'ctrA', 'pyrG']	['|BSU37150-MONOMER|']	[]
|G-80555|			[]	['DSY3157']	['|MONOMER-21036|']	[]
|G85|	946878		['b2407', 'ECK2401']	['b2407', 'ECK2401', 'xapA', 'pndA']	['|XANTHOSINEPHOSPHORY-MONOMER|']	[]
|G-10062|			[]	['cbiD']	['|MONOMER-13221|']	['|ENZYME|']
|G-12746|	4808828		['Cthe_0015']	['Cthe_0015']	['|MONOMER-16479|']	[]
|HS08719|	2135		[]	['EXTL2', 'EXTR2']	['|HS08719-MONOMER|']	[]
|HS07104|	2987		[]	['GUK1', 'GMK']	['|HS07104-MONOMER|']	[]
|YAL062W|			[]	['GDH3', 'glutamate dehydrogenase (NADP+)']	['|YAL062W-MONOMER|']	['|ENZYME|']
|G-12370|	8787539		[]	['soxX']	['|MONOMER-16065|']	[]
|G-58295|			[]	['Nat8', 'Cml4']	['|MONOMER-10113|']	[]
|AT1G20330|			[]	['CVP1', 'sterol methyltranferase2', 'at1g20330', 'cotyledon vascular pattern 1', 'SMT2']	['|AT1G20330-MONOMER|']	['|ENZYME|']
|G-43966|			[]	['nctB']	['|MONOMER-17710|']	[]
|EG12111|			['b2742', 'ECK2737']	['nlpD', 'b2742', 'ECK2737']	['|EG12111-MONOMER|']	[]
|G-44723|	933852		['spr1146']	['licB', 'spr1146']	['|MONOMER-20023|']	[]
|YHR208W|			[]	['ECA39', 'BAT1', 'TWT1']	['|YHR208W-MONOMER|']	['|ENZYME|']
|EG11326|			['b0337', 'ECK0334']	['codA', 'ECK0334', 'b0337']	['|CYTDEAM-MONOMER|']	[]
|YDR294C|	851888		['YDR294C']	['DPL1', 'YDR294C', 'BST1']	['|YDR294C-MONOMER|']	[]
|G-44493|	4218651		['RHA1_ro01857']	['tsdC', 'RHA1_ro01857']	['|MONOMER-19789|']	[]
|G-63057|			[]	['cyrF']	['|MONOMER-20798|']	[]
|EG10001|			['b4053', 'ECK4045']	['alr5', 'alr', 'b4053', 'ECK4045']	['|ALARACEBIOSYN-MONOMER|']	[]
|AT4G34050|			['at4g34050']	['CCOAOMT1', 'at4g34050']	['|AT4G34050-MONOMER|']	[]
|EG12168|			['b0401', 'ECK0395']	['brnQ', 'ECK0395', 'b0401', 'hrbA']	['|BRNQ-MONOMER|']	[]
|G-17979|			[]	['3AT2', 'At1g03495']	['|MONOMER-18504|']	[]
|G-34626|			[]	['argD']	['|MONOMER-18917|']	[]
|HS08589|	51		[]	['ACOX1', 'ACOX']	['|HS08589-MONOMER|']	[]
|HS05366|	84705		[]	['GTPBP3', 'MTGP1']	['|ENSG00000130299-MONOMER|']	[]
|HS13249|	79644		[]	['SRD5A3', 'SRD5A2L']	['|HS13249-MONOMER|']	[]
|G-55131|			[]	['CGT']	['|MONOMER-20246|']	[]
|GIO2-1744|			['Cre11.g473950.t1.1']	['PFR1', 'Cre11.g473950.t1.1', 'PFOR']	['|GIO2-1744-MONOMER|']	[]
|G-12621|	905620		[]	['legG', 'NeuC2', 'PtmD', 'Cj1328']	['|MONOMER-16352|']	[]
|EG10790|			['b4177', 'ECK4173']	['purA', 'b4177', 'ECK4173', 'adeK']	['|ADENYLOSUCCINATE-SYN-MONOMER|']	[]
|G-369|			[]	['nifV']	['|NIFVKLEB-MONOMER|']	[]
|BSU26890|			['BSU26890']	['BSU26890', 'csn']	['|BSU26890-MONOMER|']	[]
|HS10082|	140838		[]	['HDHD4', 'NANP', 'C20orf147']	['|HS10082-MONOMER|']	[]
|G1I0R-74|	3919458		['SAOUHSC_00080']	['SAOUHSC_00080', 'sbnF', '00080']	['|G1I0R-74-MONOMER|']	[]
|G-80684|	4714572		['YE3085']	['wbcA', 'YE3085']	['|MONOMER-21168|']	[]
|G-12392|			[]	['jadH']	['|MONOMER-16086|']	[]
|TX72_RS11415|			['SYNW2263', 'TX72_RS11415']	['SYNW2263', 'RS11415', 'TX72_RS11415', 'ndhD1']	['|TX72_RS11415-MONOMER|']	[]
|YDR380W|	851987		[]	['ARO10', 'YDR380w']	['|MONOMER3O-398|']	['|ENZYME|']
|G-15223|			[]	['POMT-9']	['|MONOMER-17463|']	[]
|G-3301|			[]	['sgaA']	['|MONOMER-4230|']	['|ENZYME|']
|G-58118|			[]	['bmp6']	['|MONOMER-20329|']	[]
|EG10160|			['b4213', 'ECK4209']	['cpdB', 'b4213', 'ECK4209']	['|CPDB-MONOMER|']	[]
|HS00140|	4353		[]	['MPO']	['|MONOMER-15277|', '|MONOMER-15276|', '|HS00140-MONOMER|']	[]
|AT5G17520|			[]	['MEX1', 'At5g17520']	['|AT5G17520-MONOMER|']	[]
|HS08479|			[]	['FTCD']	['|HS08479-MONOMER|']	['|ENZYME|']
|G0-9281|			[]	['alaB']	['|MONOMER0-1241|']	[]
|G-243|			[]	['bcrB']	['|BCRBTHAUERA-MONOMER|']	[]
|EG12076|			['b3477', 'ECK3461']	['hydD', 'nikB', 'hydC', 'ECK3461', 'b3477']	['|NIKB-MONOMER|']	[]
|G185E-5514|	13319921		['Rv1335', 'MT1376.1']	['Rv1335', 'MT1376.1', 'cfp10A', 'cysO']	['|G185E-5514-MONOMER|']	[]
|G7806|			['b3836', 'ECK3830']	['yigT', 'b3836', 'tatA', 'mttA1', 'ECK3830']	['|TATA|']	[]
|HS00706|	6646		[]	['SOAT', 'ACAT1', 'SOAT1', 'STAT', 'ACAT', 'ACACT', 'ACACT1']	['|HS00706-MONOMER|']	[]
|HS07800|	498		[]	['ATP5AL2', 'ATP5A', 'ATP5A1', 'ATPM']	['|HS07800-MONOMER|']	[]
|G-10220|			[]	['blaB', 'blaB1']	['|MONOMER-13428|']	['|ENZYME|']
|G-11772|	3512716		['AFUA_2G18040']	['AFUA_2G18040', 'fgaPT2']	['|MONOMER-15369|']	[]
|HS11901|	55284		[]	['UBE2W']	['|HS11901-MONOMER|']	[]
|G-10459|			[]	['dHG-6-OMT']	['|MONOMER-13699|']	['|ENZYME|']
|EG20257|			['b2675', 'ECK2669']	['ECK2669', 'b2675', 'nrdE']	['|NRDE-MONOMER|']	[]
|G-262|			[]	['pcpB']	['|PCPBFLAVO-MONOMER|']	[]
|G-80661|			[]	['PGA1_c13350']	['|MONOMER-21145|']	[]
|G-10635|			[]	['NAS1']	['|MONOMER-13933|']	['|ENZYME|']
|G-12590|			[]	['PCS1']	['|MONOMER-16321|']	[]
|BSU35720|			['BSU35720']	['tagF', 'BSU35720', 'rodC']	['|BSU35720-MONOMER|']	[]
|G-10190|			[]	['gpgP']	['|MONOMER-13395|']	['|ENZYME|']
|G-288|			[]	['rocF']	['|ROCFBACSU-MONOMER|']	[]
|G-14770|			[]	['desI']	['|MONOMER-16950|']	[]
|G-9437|	3627689		['Mbar_A1502']	['Mbar_A1502', 'mttB']	['|MONOMER-12208|']	['|ENZYME|']
|EG11676|			['b3932', 'ECK3924']	['clpQ', 'yiiC', 'hslV', 'htpO', 'ECK3924', 'b3932']	['|EG11676-MONOMER|']	[]
|HS03685|	64902		[]	['AGXT2', 'AGT2']	['|HS03685-MONOMER|']	[]
|G-14821|			[]	['citC']	['|MONOMER-17001|']	[]
|EG11090|			['b0159', 'ECK0158']	['pfs', 'ECK0158', 'yadA', 'mtnN', 'b0159', 'mtn']	['|EG11090-MONOMER|']	[]
|EG10412|			['b3500', 'ECK3485']	['gorA', 'gor', 'ECK3485', 'b3500']	['|GLUTATHIONE-REDUCT-NADPH-MONOMER|']	[]
|G185E-7847|	887378		['Rv3569c', 'MT3674']	['bphD', 'hsaD', 'MT3674', 'Rv3569c']	['|G185E-7847-MONOMER|']	[]
|G-10604|	952514		[]	['menD']	['|MONOMER-13897|']	['|ENZYME|']
|EG10107|			['b3572', 'ECK3561']	['avtA', 'b3572', 'ECK3561']	['|VALINE-PYRUVATE-AMINOTRANSFER-MONOMER|']	[]
|G-11377|	6055717		[]	['SYNPCC7002_A1248', 'cruE', 'crtU']	['|MONOMER-14927|']	[]
|EG11737|			['b0198', 'ECK0198']	['metI', 'metD', 'yaeE', 'ECK0198', 'b0198']	['|METI-MONOMER|']	[]
|G-58254|	32805676		['PSEEN2502']	['pmsF', 'basC', 'PSEEN2502']	['|MONOMER-20465|']	[]
|G-80607|	39754531		[]	['mcbE']	['|MONOMER-21089|']	[]
|G-80676|			[]	['BN592_00769']	['|MONOMER-21160|']	[]
|G-1284|			[]	['dxnB']	['|MONOMER-1864|']	[]
|YDR178W|			[]	['SDH4', 'ACN18']	['|YDR178W-MONOMER|']	[]
|G-2065|			[]	['xylC']	['|MONOMER-2968|']	['|ENZYME|']
|G-17857|			[]	['GPPS']	['|MONOMER-18357|']	[]
|AT1G01280|			[]	['CYP703A2']	['|AT1G01280-MONOMER|']	[]
|EG10660|			['b2234', 'ECK2226']	['b2234', 'dnaF', 'nrdA', 'ECK2226']	['|NRDA-MONOMER|']	[]
|AT1G62430|			[]	['AT1G62430']	['|AT1G62430-MONOMER|']	['|ENZYME|']
|G-55175|			[]	['GFP']	['|MONOMER-20291|']	[]
|G-9036|			[]	['LDH-M', 'LDH-A', 'Ldha']	['|MONOMER-11604|']	['|REGULATOR|']
|AT1G65980|			['AT1G65980']	['PRXIIB', 'TPX1', 'AT1G65980']	['|AT1G65980-MONOMER|']	[]
|AT1G69500|			[]	['CYP704B1']	['|AT1G69500-MONOMER|']	[]
|G-7081|			[]	['DHFR-TS']	['|MONOMER-9361|']	['|ENZYME|']
|BSU30630|			['BSU30630']	['mutTA', 'rppH', 'ytkD', 'BSU30630']	['|BSU30630-MONOMER|']	[]
|G-43940|			['Esi_0100_0020']	['M1Pase2', 'Esi_0100_0020']	['|MONOMER-19228|']	[]
|G-44366|			[]	['bphA3']	['|MONOMER-19664|']	[]
|G-14549|	1052195		[]	['pmtA']	['|MONOMER-16693|']	[]
|G-12222|			[]	['HNL']	['|MONOMER-6902|']	[]
|EG12302|			['b1098', 'ECK1084']	['ECK1084', 'tmk', 'ycfG', 'b1098']	['|DTMPKI-MONOMER|']	[]
|G-58187|			['XNC1_1222']	['pcvB', 'XNC1_1222']	['|MONOMER-20399|']	[]
|G-11465|			[]	['UVR3']	['|MONOMER-15021|']	[]
|YLR044C|			[]	['PDC1']	['|MONOMER3O-117|']	[]
|G7184|			['b2290', 'ECK2284']	['yfbQ', 'b2290', 'alaA', 'ECK2284']	['|G7184-MONOMER|']	[]
|G-58872|	9434871		['AMED_0653']	['rif16', 'AMED_0653']	['|MONOMER-20726|']	[]
|G-16064|	1452702		[]	['SSO26655']	['|MONOMER-18070|']	[]
|EG11627|			['b0861', 'ECK0852']	['artM', 'b0861', 'ECK0852']	['|ARTM-MONOMER|']	[]
|EG11704|			['b0462', 'ECK0456']	['ECK0456', 'acrB', 'acrE', 'b0462']	['|ACRB-MONOMER|']	[]
|G-12686|	4808285		['Cthe_0536']	['Cthe_0536', 'celB']	['|MONOMER-16415|']	[]
|G-431|			[]	['psbF']	['|PSBF-MONOMER|']	[]
|G-10045|			[]	['araD']	['|MONOMER-13202|']	['|ENZYME|']
|VC0772|			[]	['vibE']	['|VC0772-MONOMER|']	[]
|G-10420|	856044		[]	['ALD6', 'YPL061W']	['|MONOMER-13664|']	['|ENZYME|']
|STM2050|	1253571		['STM2050']	['pduO', 'STM2050']	['|STM2050-MONOMER|']	[]
|EG10421|			['b2508', 'ECK2504']	['guaB', 'ECK2504', 'b2508', 'guaR']	['|IMP-DEHYDROG-MONOMER|']	[]
|G-62995|			[]	['stvE']	['|MONOMER-20738|']	[]
|G-14835|			[]	['tmm']	['|MONOMER-17023|']	[]
|YMR298W|	855344		['YMR298W']	['YMR298W', 'LIP1']	['|MONOMER3O-702|']	[]
|HP0779|	900338		['HP0779']	['HP0779', 'acnB']	['|HP0779-MONOMER|']	[]
|G-27225|	5462505		[]	['gabT1']	['|MONOMER-18757|']	[]
|HS09410|	8509		[]	['NDST2', 'HSST2']	['|HS09410-MONOMER|']	[]
|G-9390|			[]	['HCT']	['|MONOMER-12138|']	['|ENZYME|']
|EG10341|			['b0084', 'ECK0085']	['b0084', 'ECK0085', 'sep', 'pbpB', 'ftsI']	['|EG10341-MONOMER|']	[]
|AT4G15560|	CLA1		[]	['DXPS2', 'CLA1']	['|AT4G15560-MONOMER|']	['|ENZYME|']
|G-2261|			[]	['PmdA']	['|MONOMER-3165|']	[]
|G-251|	5098566		[]	['narG']	['|MONOMER-221|']	['|ENZYME|']
|G-43978|			[]	['GsfA']	['|MONOMER-19267|']	[]
|EG10030|			['b1623', 'ECK1618']	['b1623', 'ECK1618', 'add']	['|ADENODEAMIN-MONOMER|']	[]
|HS13003|	51780		[]	['JHDM2B', 'C5orf7', 'KIAA1082', 'KDM3B', 'JMJD1B']	['|ENSG00000120733-MONOMER|']	[]
|G-17634|	11754161		['STM14_4547']	['STM14_4547', 'dgaB']	['|MONOMER-18127|']	[]
|G-43992|			[]	['VrtK']	['|MONOMER-19281|']	[]
|G-11877|	4839234		['PICST_89614']	['XYL1', 'PICST_89614']	['|MONOMER-15496|']	[]
|EG11370|			['b4040', 'ECK4032']	['ECK4032', 'b4040', 'cyr', 'ubiA']	['|4OHBENZOATE-OCTAPRENYLTRANSFER-MONOMER|']	[]
|G-10529|			[]	['CAD1']	['|MONOMER-13799|']	['|ENZYME|']
|G-10623|			[]	['dhbE']	['|MONOMER-13920|']	['|ENZYME|']
|G-881|			[]	['ebdA']	['|MONOMER-1361|']	[]
|BSU39760|			['BSU39760']	['mmsA', 'iolA', 'BSU39760', 'yxdA']	['|BSU39760-MONOMER|']	[]
|HS02645|	10535		[]	['RNASEHI', 'RNHIA', 'RNASEH2A']	['|HS02645-MONOMER|']	[]
|G-6066|	3920064.		['SAOUHSC_01359']	['SAOUHSC_01359', 'mprF']	['|MONOMER-7721|']	['|ENZYME|']
|HS15407|	55662		[]	['HIF1AN', 'FIH1']	['|HS15407-MONOMER|']	[]
|G-34562|			[]	['sirB']	['|MONOMER-18854|']	[]
|EG11934|			['b4055', 'ECK4047']	['hobH', 'aphA', 'ECK4047', 'yjbP', 'b4055']	['|APHA-MONOMER|']	[]
|G-15253|			[]	['SCLAV_p0982', 'cnsA', 'SSCG_00536']	['|MONOMER-17530|']	[]
|G-10778|	8079957		['Sb05g000390', 'SORBIDRAFT_05g000390']	['Sb05g000390', 'SORBIDRAFT_05g000390', 'DES3']	['|MONOMER-14103|']	['|ENZYME|']
|G1I0R-71|	3919455		['SAOUHSC_00077']	['00077', 'sbnC', 'SAOUHSC_00077']	['|G1I0R-71-MONOMER|']	[]
|G-14860|			[]	['oleY']	['|MONOMER-17057|']	[]
|G-10709|			[]	['OsYSL2']	['|MONOMER-14021|']	[]
|HP0027|			[]	['icd']	['|HP0027-MONOMER|']	[]
|G-44317|			[]	['CYP736A163']	['|MONOMER-19615|']	[]
|G-9959|			[]	['gltA']	['|MONOMER-13078|']	['|ENZYME|']
|G-58822|			['BN940_14031']	['mrcE', 'BN940_14031']	['|MONOMER-20675|']	[]
|G-80449|			['BVU_1522']	['glsA', 'BVU_1522']	['|MONOMER-20922|']	[]
|HS07593|	2526		[]	['FCT3A', 'FUT4', 'ELFT']	['|HS07593-MONOMER|']	[]
|EG11539|			['b0171', 'ECK0170']	['umk', 'pyrH', 'smbA', 'ECK0170', 'b0171']	['|UMPKI-MONOMER|']	[]
|G-11843|			[]	['murC']	['|MONOMER-15459|']	[]
|G-11975|			[]	['LGD1']	['|MONOMER-15604|']	[]
|G-9463|			[]	['rbtK']	['|MONOMER-12238|']	[]
|HS07466|	4715		[]	['UQOR22', 'NDUFB9', 'LYRM3']	['|HS07466-MONOMER|']	[]
|G-5164|			[]	['ISPR']	['|MONOMER-6684|']	['|ENZYME|']
|EG11225|			['b4138', 'ECK4132']	['dcuA', 'genA', 'b4138', 'ECK4132']	['|DCUA-MONOMER|']	[]
|EG10014|			['b2470', 'ECK2465']	['ECK2465', 'b2470', 'yffA', 'acrD']	['|ACRD-MONOMER|']	[]
|AT1G19920|			[]	['APS2', 'ASA1']	['|AT1G19920-MONOMER|']	[]
|AT2G07050|	At2g07050		[]	['At2g07050', 'CAS1', 'cycloartenol synthase 1']	['|AT2G07050-MONOMER|']	['|ENZYME|']
|G-80582|			[]	['pseDH']	['|MONOMER-21062|']	[]
|BSU35550|			['BSU35550']	['tuaG', 'yvhG', 'BSU35550']	['|BSU35550-MONOMER|']	[]
|G-34536|			[]	['AFUA_6G12060', 'Af12060']	['|MONOMER-18828|']	[]
|G-14690|			[]	['FACL']	['|MONOMER-16866|']	[]
|EG10810|			['b2780', 'ECK2774']	['ECK2774', 'b2780', 'pyrG']	['|CTPSYN-MONOMER|']	[]
|G-34618|	5397966		[]	['bcmC', 'CLB_0811']	['|MONOMER-18909|']	[]
|G-44394|			[]	['vldH']	['|MONOMER-19690|']	[]
|G-10900|			[]	['SCCE']	['|MONOMER-14270|']	[]
|TX72_RS11470|			['SYNW2274', 'TX72_RS11470']	['RS11470', 'TX72_RS11470', 'nuoH', 'ndhA', 'SYNW2274']	['|TX72_RS11470-MONOMER|']	[]
|G-12803|			[]	['aauB']	['|MONOMER-16553|']	[]
|G-14915|			[]	['A1-R']	['|MONOMER-17114|']	[]
|AT4G02280|			[]	['SUS3']	['|AT4G02280-MONOMER|']	[]
|EG11494|			['b1097', 'ECK1083']	['mltG', 'yceG', 'b1097', 'ECK1083']	['|EG11494-MONOMER|']	[]
|G-113|			[]	['alkK']	['|MONOMER-1083|']	['|ENZYME|']
|HS07099|	8560		[]	['DES1', 'MLD', 'DEGS1', 'MIG15']	['|ENSG00000143753-MONOMER|']	[]
|G-12657|			[]	['mbhM']	['|MONOMER-16398|']	[]
|G-15237|	6411953		[]	['hpnP', 'Rpal_4269']	['|MONOMER-17493|']	[]
|EG10795|			['b4006', 'ECK3998']	['ECK3998', 'b4006', 'purH']	['|AICARTRANSIMPCYCLO-CPLX|']	[]
|YDL042C|			['YDL042C']	['SIR2', 'MAR1', 'YDL042C']	['|MONOMER3O-4152|']	[]
|G-54997|			[]	['LAO']	['|MONOMER-20109|']	[]
|AT4G25700|	BETA-OHASE 1		[]	['CHY1', 'B1', '&beta;-OHase 1']	['|AT4G25700-MONOMER|']	['|ENZYME|']
|G-17949|	40528		[]	['CG18143', 'DhpD']	['|MONOMER-18459|']	[]
|EG10807|			['b0945', 'ECK0936']	['b0945', 'ECK0936', 'pyrD']	['|DIHYDROOROTOX-MONOMER|']	[]
|YDR272W|			[]	['glo2']	['|YDR272W-MONOMER|']	[]
|AT1G67990|			['at1g67990']	['TSM1', 'at1g67990']	['|AT1G67990-MONOMER|']	[]
|G-10961|	3180812		[]	['AZOSEA01640', 'ebA314', 'xccA']	['|MONOMER-14371|']	[]
|YBR263W|			[]	['SHM1']	['|YBR263W-MONOMER|']	[]
|G-58786|			[]	['PAS', 'ASO']	['|MONOMER-20637|']	[]
|G-10498|			[]	['SBS']	['|MONOMER-13764|']	['|ENZYME|']
|G-14654|			[]	['ache']	['|MONOMER-16823|']	[]
|G-43884|			[]	["I3'H"]	['|MONOMER-19159|']	[]
|EG10219|			['b4382', 'ECK4374']	['deoA', 'b4382', 'ECK4374', 'tpp', 'ttg', 'TP']	['|DEOA-MONOMER|']	[]
|G185E-4354|	886732		['Rv0234c']	['gabD1', 'Rv0234c']	['|G185E-4354-MONOMER|']	[]
|AT2G31955|			[]	['At2g31955', 'Cnx2']	['|AT2G31955-MONOMER|']	['|ENZYME|']
|G3O-30532|			['YGL010W']	['MPO1', 'YGL010W']	['|G3O-30532-MONOMER|']	[]
|G-44015|			[]	['TqaG']	['|MONOMER-19305|']	[]
|G-44067|			[]	['Fus1', 'FusA', 'FFUJ_10058']	['|MONOMER-19357|']	[]
|TX72_RS09270|			['SYNW1841', 'TX72_RS09270']	['SYNW1841', 'petC', 'TX72_RS09270', 'RS09270']	['|TX72_RS09270-MONOMER|']	[]
|G-9932|			[]	['scrK', 'fruK']	['|MONOMER-13042|']	['|ENZYME|']
|G-160|			[]	['folA']	['|MONOMER-579|']	[]
|G-12588|			[]	['PCS1']	['|MONOMER-16319|']	[]
|G-43771|			[]	['desB']	['|MONOMER-19030|']	[]
|AT1G10670|			[]	['ACLA-1']	['|AT1G10670-MONOMER|']	['|ENZYME|']
|G-8542|	1046836		[]	['codA']	['|MONOMER-11024|']	['|ENZYME|']
|HS04116|	3155		[]	['HL', 'HMGCL']	['|HS04116-MONOMER|']	[]
|G-18030|	3287385		[]	['wcfR']	['|MONOMER-18557|']	[]
|G-11338|			[]	['cbiX']	['|MONOMER-14879|']	[]
|G-80567|			[]	['nahD']	['|MONOMER-21048|']	[]
|HS00459|	11285		[]	['XGALT1', 'B4GALT7', 'UNQ748/PRO1478']	['|HS00459-MONOMER|']	[]
|EG10730|			['b4399', 'ECK4391']	['ECK4391', 'b4399', 'creC', 'phoM']	['|CREC-MONOMER|']	[]
|G7808|			['b3838', 'ECK3831']	['mttA2', 'tatB', 'ysgB', 'ECK3831', 'b3838']	['|G7808-MONOMER|']	[]
|G-14768|			[]	['styC']	['|MONOMER-16948|']	[]
|G-15339|			[]	['cel7B']	['|MONOMER-17623|']	[]
|XSC|			[]	['xsc']	['|MONOMER-3001|']	['|ENZYME|']
|HP0192|	13869371		['HP0192']	['HP0192', 'frdA']	['|HP0192-MONOMER|']	[]
|G-80530|			[]	['aoxB']	['|MONOMER-21010|']	[]
|G-9247|			[]	['porB']	['|MONOMER-11916|']	[]
|EG11102|	946584		['b0477', 'ECK0471']	['gsk', 'b0477', 'ECK0471']	['|GSK-MONOMER|']	[]
|HS07734|	127124		[]	['ATP6G3', 'ATP6V1G3']	['|HS07734-MONOMER|']	[]
|G-16031|			[]	['AroDH-1']	['|MONOMER-8134|']	[]
|G-15284|			[]	['lcdA']	['|ALPHALAC-MONOMER|']	[]
|BSU34120|			['BSU34120']	['galA', 'ganB', 'BSU34120', 'yvfO']	['|BSU34120-MONOMER|']	[]
|G-668|			[]	['psaE2']	['|MONOMER-1096|']	[]
|G-9573|			[]	['aprA']	['|MONOMER-12463|']	['|ENZYME|']
|G-152|			[]	['ldh']	['|MONOMER-601|']	[]
|EG10013|			['b1856', 'ECK1857']	['mepM', 'b1856', 'ECK1857', 'yebA']	['|EG10013-MONOMER|']	[]
|G-44761|			[]	['Kfla_1896']	['|MONOMER-20072|']	[]
|G-10416|			[]	['fom3']	['|MONOMER-13660|']	['|ENZYME|']
|G-34595|			[]	['isdB2']	['|MONOMER-18892|']	[]
|G-9449|			[]	['vhoA']	['|MONOMER-12220|']	['|ENZYME|']
|EG10661|			['b2235', 'ECK2227']	['ECK2227', 'nrdB', 'b2235', 'ftsB']	['|NRDB-MONOMER|']	[]
|BSU38530|			['BSU38530']	['BSU38530', 'dltD', 'ipa-2r']	['|BSU38530-MONOMER|']	[]
|HS01275|			[]	['PIK3C3']	['|HS01275-MONOMER|']	[]
|G-498|			[]	['cobM']	['|MONOMER-86|']	['|ENZYME|']
|G-58220|			['MCON_1724']	['cobZ', 'MCON_1724']	['|MONOMER-20432|']	[]
|EG10635|			['b0679', 'ECK0667']	['ptsN', 'ECK0667', 'b0679', 'nagE', 'pstN']	['|NAGE-MONOMER|']	[]
|G-43938|			[]	['IL45_01510']	['|MONOMER-19226|']	[]
|YMR015C|	855029		[]	['ERG5', 'CYP61']	['|MONOMER3O-232|']	[]
